event_id_cnty,event_date,year,country,notes,note_hash
POL1157,2020-10-27,2020,Poland,"On 27 October 2020, farmers blocked roads across Poland, including near Ostrow Wielkopolski, protesting against a newly proposed law on protection of animals. Various local labor unions of farmers participated at the protests.",dc10868c141461f11eb53c536581f367981e27dfd6a8ca03946f419a71c0b5d3
CZE443,2021-09-08,2021,Czech Republic,"On 8 September 2021, Belarusian activists gathered for a rally in Prague, protesting against the ongoing political violence in their country. The mayor of Prague also participated.",a16fabda01a9b904d80962c5031ae20773ac4762427f0588452600f35910e728
ITA29700,2026-05-20,2026,Italy,"On 20 May 2026, in the afternoon, residents, students, women, pro-Palestine activists, representatives of the PRC, M5S, PCI, ANPI, UDU, Health Workers for Gaza (Sanitari per Gaza), and Women in Black demonstrated in Parma (Emilia-Romagna) in solidarity with the crew of the Global Sumud Flotilla after the Israeli navy intercepted their ships in international waters on 18 May. Demonstrators protested the Israeli government, the actions of Israeli Minister Itamar Ben-Gvir, the killing of Palestinian civilians, and the arrest of about 300 volunteers on board the Flotilla ships.",1da15b8333b2b1f2b76d34f2d473ca650cd3491e722b298950521916e3e33be4
NOR1998,2025-01-16,2025,Norway,"On 16 January 2025, environmental activists demonstrated outside of the Norwegian parliament in Oslo to oppose the Norwegian government's issuance of new oil licenses, citing environmental concerns.",4363a653104d9a56ac5d061c4041593a9e5c990f19464c409e5b5be641b41053
CHE1152,2025-09-24,2025,Switzerland,"On 24 September 2025, in the evening, at the call of SSP, around 3,000 people, including many public servants, demonstrated in Fribourg (Fribourg) against the state's financial austerity program (PAFE), which aimed to cut 405 million francs between 2026 and 2028 at the time of reporting. Protesters carried banners such as 'PAFE = Death of public service' and 'Save the HFR, one day it will save you,' warning that the plan would lead to staff cuts and reduced service quality. After speeches on Georges-Python Square, demonstrators marched toward the City Hall and the cantonal parliament before returning to the square.",9bf62f43b9fccbf73b2ad5c316c7bc92fdd8f6f2d6712fcaf399742ae5c7932a
ROU1870,2022-02-27,2022,Romania,"On 27 February 2022, at least 100 people protested in the Union Square in Iasi against the Russian invasion in Ukraine. A PM's adviser took part in the rally.",830140fee1e77f70e3a8d89cb4910c16224ef5325f03c9f9b669d0928a95eae0
CYP2540,2026-03-10,2026,Cyprus,"On 10 March 2026, taxi drivers from all districts of the Republic gathered in Nicosia and drove a convoy to key government buildings, ending the motorcade at the ministry of transport. They protested issues of their sector, particularly 'pirate taxis' and unfair competition, and rising costs. They also protested that the transport minister left without meeting them.",d18bc029475082d667dd57a4e04edfa5290a11c96124c512a0dfaef080ef42bb
DEU22542,2024-09-20,2024,Germany,"On 20 September 2024, around 400 people gathered for a protest organized by Fridays for Future in Bonn (Nordrhein-Westfalen), demanding more climate justice and effective climate protection measures. The protest was part of a nationwide and global climate strike.",11311f57a09d58c7a13b238eb3b7556bcee73c37a20dcd8ab109978e33cd5c38
NLD3438,2024-11-20,2024,Netherlands,"On 20 November 2024, Extinction Rebellion Maastricht and local residents (OmwonendenMAA) demonstrated in front of the province house in Maastricht (Limburg) against the expansion of Maastricht Aachen Airport (MAA), citing environmental concerns. During the commission meeting, the protesters voiced their concerns about the airport's expansion plans.",a7de8563f685e893170d3c16e763030792ce3ae41d31466bf74b4424dc537be4
ITA2969,2020-07-18,2020,Italy,"On 18 July 2020, a dozen of FdI activists gathered with banners outside Celio Hospital in Rome - City Center to protest against the arrival of thirteen migrants that tested positive for the coronavirus. The protesters demanded a naval blockade.",f91df54dadc8bef9e4fcac099f5c1ee7a89910401376beaf8952fa6a8195cb88
DEU5857,2021-03-27,2021,Germany,"On 27 March 2021, people protested in Hamburg - Hamburg-Mitte (Hamburg), in Neuer Pferdemarkt, against the upcoming eviction of the Indian restaurant Maharaja, real estate speculation and for affordable housing. The protest was part of the 'Housing Action Day 2021'.",55212f0f49342ef013b73c243b5e06bd13a581d8174f725ef9450f0124af609b
FRA20414,2022-11-19,2022,France,"On 19 November 2022, around 300 pro-bullfighting activists gathered in front of the city hall in Arles, at the call of the City Council of Arles, to defend the practice as a territorial tradition, their 'heritage' and their 'cultural wealth'. The demonstration took place four days before the National Assembly examined the Caron law proposal to abolish bullfighting in France.",f6c070089265e56c7b8aa07d70cfd0e06beade27f6151e3cfcf8c908b9116d5f
ESP24279,2026-02-24,2026,Spain,"On 24 February 2026, around 100 people marched through the streets of Gijon (Asturias) to demand support for Ukraine. This event was part of a broader wave of demonstrations commemorating the fourth year since the start of the war in Ukraine on 24 February 2022 and calling for an end to Russian aggression.",df1edfc586e65f5435bee413c177038478afe0c05df6177ac16a6de319ef4da1
ESP10582,2022-06-04,2022,Spain,"On 4 June 2022, people, called by the Platform in Defense of a Decent Health of the Basic Health Zone of Tabara, protested in Tabara (Zamora, Castilla y Leon) to demand improvements in the healthcare center and urgent care.",ea2e5c57356a83d1c024797dfed91a3cd63c8ca1a81ab9b4ad130d8dfcc975dd
NLD5777,2026-05-20,2026,Netherlands,"On 20 May 2026, in the afternoon, tens of residents gathered on the bridges in the Negen Straatjes neighborhood in Amsterdam (Noord-Holland) to protest against mass tourism. Protesters denounced the long lines of tourists in their streets due to popularity of certain places.",54b7c1d44a5a5db9a5385755d932ff390d2f9127130f4d67b780adc47e6296bd
SVN538,2024-06-21,2024,Slovenia,"On 21 June 2024, about 200 unionized employees of a national motorway company gathered for a rally in Ljubljana, demanding a pay rise.",7839a0ef5887aaa0a05e3228e89dbba4153bb5273da4270d563ceb19f59903a6
SRB6544,2025-11-06,2025,Serbia,"On 6 November 2025, citizens, university and high school students gathered in front of the National Assembly in Belgrade - Stari Grad to support a mother on the fifth day of her hunger strike. She demanded accountability for the death of her son, who was killed in the collapse of the concrete canopy at the Novi Sad railway station, as well as the release of detained students and the calling of snap parliamentary elections. Students reiterated an additional demand to halt the privatization of the Generalstab (former Army Headquarters building). More than 23 high schools boycotted their classes, and their students joined the protest. The mother was visibly weak and caught a cold. SNS supporters counter-protested inside the fenced pro-government camp 'Cacilend' located in front of the Assembly. During the night and throughout the day, police detained students and activists, including two of them for having laser pointers.",5f5e6fc839bd44f21101958bbbedb70213876a28cdac6827449b13d55542956b
POL8320,2025-06-18,2025,Poland,"On 18 June 2025, activists gathered for a rally in Warsaw, protesting against what they see as failure to investigate crimes committed by the Catholic church officials, namely those related to sexual abuse.",ad0e48fe682a6a4994099b4604cfbc90abf92732914b76cdf32d6a9e59908545
DNK2714,2024-11-03,2024,Denmark,"On 3 November 2024, people demonstrated in Copenhagen where participants gathered to express support and solidarity with Palestine and Lebanon amidst the ongoing Israeli offensive, also calling for a boycott of Israel.",13de5cb8d1fd57e2a291063cdded89dc993cb834811701d36b2bc9845cb3cb64
CYP986,2022-01-31,2022,Cyprus,"On 31 January 2022, around 40 activists rallied outside the Supreme Court in Nicosia to express their solidarity with a British woman who was accused of falsely claiming she was gang-raped by up to 12 Israeli tourists in a Cyprus holiday resort in 2019. The protesters were holding banners reading 'I believe her' and 'end rape culture', and clapped when they heard the court's ruling that overturned her conviction by a lower court.",0f454dd409ef3fa8963ca4cc3f1fbc16b0c8e89b219cb521de37bb70d9c7bdf2
SRB3290,2024-09-23,2024,Serbia,"On 23 September 2024, around 200 citizens, including members of the opposition, gathered in front of the University Rectory in Novi Sad to show support for the students who were attacked by private security forces earlier that day.",b0b4b853d74341ac3adeb1d45d320ec61579d9db668d5077424274fdbc6796d5
NOR400,2021-02-06,2021,Norway,"On 6 February 2021, demonstrators gathered in front of the Norwegian Parliament (Stortinget) in Oslo to oppose the Algerian government and to demand the immediate release of political prisoners in the country.",31c52b3e21e5483760902f922b59482d9bdb04a11cc852698d3361d70d17d50e
SRB1950,2021-09-11,2021,Serbia,"On 11 September 2021, thousands marched through Belgrade, Serbia, against lithium mining, mini hydro power plants, air pollution, and other environmental issues. The protest was organized by 30 different ecological groups.",866cb2f55dcb4fa4523eb6489fbbaf2cf147f7d57be2d6fc70f7561e0dfc81d7
MNE114,2019-02-14,2019,Montenegro,"On 14 February 2019, in Bijelo Polje, Montenegro, citizens organized a dance performance as a part of the 'One Billion Rising' campaign in order to protest violence against women and girls.",7aad8b37e0f24dd5027c1a39556fd791f12a4b394cabcabe2ce009a4794374db
ESP15651,2024-02-04,2024,Spain,"On 4 February 2024, at the call of NAC, 30 people held a protest in Salamanca (Castilla y Leon) against the mistreatment of hunting dogs and demanded dogs be included in the government's animal welfare bill.",6967f8aa811e8f2ba4e8a056f251eb683be158b348f15170714eaf08465d9ff9
MNE249,2019-12-31,2019,Montenegro,"On 31 December 2019, around 2000 protested in Berane, Montenegro joined by the clergy of the Serbian Orthodox Church against the adoption of the new Religious Freedom Law . The law is primarily opposed by (Serbian) Orthodox Christians.",4410dd1a0b6b626f6ea9f7c543227737bbc612f10f09018344eeb374be31172e
MLT190,2022-09-07,2022,Malta,"On 7 September 2022, over 80 students, lecturers, members of NGOs and other people gathered at the University of Malta in Msida (Central) to protest against the construction of an 11-storey hotel outside the University.",2e045cf2b9a7dc425077429087f944dfa25cbe39a908a1d43de8d80cb3584d05
SRB6512,2025-11-03,2025,Serbia,"On 3 November 2025, high-school students declared a school blockade in Valjevo and called on citizens to join demonstrations in support a grieving mother who started hunger strike demanding accountability for death of her son who lost his life following the collapse of the concrete canopy at the Novi Sad's railway station.",3679b61c66f2e9614425f10e4b723c4dc4381e29458ffa7050819cf5747a937f
CYP41,2018-07-07,2018,Cyprus,"On 7 July 2018, 2018: A Turkish Cypriot teacher union demonstrated outside the Turkish Embassy in Nicosia against President Erdogan's visit on 10 July. The union said it protested the visit because the continuing state of emergency prevented democratic elections in Turkey.",d12fcb734fbb94778864127ce8c8f8ac123be4eac882e8e42e58b2f8dbcf4e08
DEU9727,2022-01-09,2022,Germany,"On 9 January 2022, people gathered by the Karstadt department store building on Hermannplatz in Berlin - Neukolln (Berlin, Berlin), as the German Family Minister and SPD candidate for the Berlin Municipality was visiting the structure, to protest against the announced demolition and new construction plan for the building.",3025b7e284a212f198ab5b66b71bf32f6b911c68496e5b8e777e8dd13c993b31
BIH671,2021-04-21,2021,Bosnia and Herzegovina,"On 21 April 2021, health workers protested in Mostar, Bosnia and Herzegovina, demanding better work conditions and higher salaries through a collective contract.",ea4e32b8e05b9ac82bd93b7bca8cab104b9b35d26bb11bbcd6c2aa6501642a4b
POL3422,2021-11-06,2021,Poland,"On 6 November 2021, activists affiliated with the Women's Strike movement gathered for a rally in Walbrzych, protesting against restrictions of abortions. The event followed a recent death of a young woman during a risky pregnancy.",b48914a008bef3ab82ca183e84a818bae483238b220a55e44a38e300302e2dde
ALB586,2019-11-03,2019,Albania,"On 3 November 2019, residents of the Astir area, supported by the Democratic Party, protested in Tirana against the New Ring Road in the presence of police, marking their one year anniversary of protests.",b2e89bede13d9a3c592e2788e799c32dcaa402c7e8286cd81057a3eb37dcd183
CYP2011,2024-10-07,2024,Cyprus,"On 7 October 2024, approximately 250 protesters organized by United for Palestine and other organizations, marched in Nicosia holding banners with slogans in support of Palestine's right to its own state and against the Western powers, the US and the EU, including the Republic of Cyprus, for their 'complicity in providing political, diplomatic, economic and military support to Israel'. They held speeches. The protest was held in coordination with the police and was peaceful.",b4281fc6b1e32b4bf0eaf450e208f6778a14b285d6bb54d4c8413da9bf8a7a1a
SWE5082,2023-12-08,2023,Sweden,"On 8 December 2023, Fridays For Future activists demonstrated in Umea, Vasterbotten, to draw attention to environmental issues and to demand action against climate change.",a2dedad3de33e4ddf8ea5f8a50b292d772faa63b6d111710ac7783aeac13b66f
DEU18536,2024-01-10,2024,Germany,"On 10 January 2024, in the morning, about 15 farmers, including a member of DBV (German Farmers' Association), symbolically distributed apples to pedestrians near the main train station in Dortmund (Nordrhein-Westfalen) to demonstrate. The event was part of a nationwide farmers' demonstration movement against planned agricultural subsidy cuts.",0a4289d5554f7165778ad74c5a66001c6659099c42f4f8c87032e3ad5ec44dba
FRA466,2020-01-17,2020,France,"On 17 January 2020, around forty teachers from the Val de Seine high school in Le Grand-Quevilly staged the death of national education by lying down in front of the establishment in the morning. They refuse the reform of the baccalaureate which they consider sloppy and unsuitable.",7f87a59d579695f3675c14840ba17b5db46c0859af8dbe002171bf7c45cf3042
SWE1239,2021-04-11,2021,Sweden,"On 11 April 2021, Belarusians gathered in Stockholm to protest against the disputed re-election of Belarus President, in support of peaceful protesters and political prisoners held in Belarus.",2a4cc57b8e05d9d395d4f2512460fa4690a772ee56d919fdcfd9301533a1c00c
SWE4797,2023-10-13,2023,Sweden,"On 13 October 2023, Fridays For Future activists demonstrated in Umea, Vasterbotten, to draw attention to environmental problems and to demand action against climate change.",96f4653a35090262d9cdbe52dd7f2d9e4b9e24f62b1fd3b2000cf68c2e73c3d9
ITA2522,2020-06-25,2020,Italy,"On 25 June 2020, teachers, parents, students, and school administrative and auxiliary staff (ATA), staged a protest in Perugia (Perugia, Umbria) against the guidelines proposed by the Italian Minister of Education for the reopening of Italian schools in September following the coronavirus lockdown. Protesters gathered at the call of the Priority to School committee. Trade unions Cgil and Cobas were present. Media reported that protesters gathered in 60 Italian cities.",5173b99a25f88ef75c6e8e074abfcceff2dcf6b57a544a88a154dd2ab40e8a01
POR286,2020-11-04,2020,Portugal,"On 4 November 2020, health workers protested in front of the University Hospital in Coimbra, demanding the government respond to their demands- such as increasing the number of workers and increasing wages. The National Federation of Public and Social Workers' Unions called the protest (FNSTFPS).",7866a74f2463247d4fc76316f44f6ad15784061aac1f6e9e36a50ce757543d5e
FRA26774,2023-06-29,2023,France,"On 29 June 2023, overnight, around 50 rioters attacked and damaged public buildings by setting them on fire in Montauban (Occitanie). The rioters vandalized and destroyed the equipment of a media library and set fire to garbage cans on the streets of Chaumes neighborhood. Municipal police scared away rioters, but it was unclear if there was any intervention. The event was part of a national wave of riots and demonstrations denouncing police violence and demanding justice in the wake of the shooting and subsequent death of 17-year-old Nahel M. by a police officer in Nanterre on 27 June 2023.",c45277c7c43166ac365dd33d26172442485bab5e08bd8617fb362a4bd0853c6a
SWE2202,2022-02-04,2022,Sweden,"On 4 February 2022, Fridays for Future activists demonstrated in Lund to draw attention to environmental problems and to demand action against climate change.",42667f512323c1633f7aae2648aa2c1f8964da8f46b7fcb8a07a3740a7309f9a
DEU19842,2024-01-27,2024,Germany,"On 27 January 2024, around 3,000 people took part in a protest in Straubing (Bayern) against right-wing extremism. The protest was prompted by concerns over a secret meeting between AfD representatives and other far-right activists, discussing mass deportations of individuals with German citizenship and migrant background, leading to a heightened awareness and mobilization against far-right ideas in various cities.",258882be7c2f6ff45e3293e774871462ced9efb2449b6d4ca6b4a4309632b64b
ITA4848,2020-11-10,2020,Italy,"On 10 November 2020, cooperative workers that provide services in the social services sector on behalf of the Brindisi municipality staged a protest outside the Town Hall in Brindisi (Brindisi, Puglia). Protesters gathered at the call of trade union COBAS and demanded greater economic and employment security.",d63ce75835f0a91ef3239d85ff2e500d46e8f818620e9cf5bc2c191d742814dd
GBR9687,2026-05-02,2026,United Kingdom,"On 2 May 2026, at the call of Stand Up To Racism, protesters including members of the Leeds Trades Union Council gathered in Leeds (England) as part of a May Day protest. Protesters called for unity against the far-right.",6f81689c6230d9066171f3520518bdc061baf46a5cdb159f6bdd560d4b160be6
FRA5913,2021-01-26,2021,France,"On 26 January 2021, students, teachers and education assistants demonstrated in Dieppe. They denounced their working conditions and the management of the coronavirus crisis by the government. They also called for a salary raise.",4cf192cf2a2c5cbccdf8567d1bb49839e096f6531c9d335225cd4200c632a36c
FRA46252,2026-05-01,2026,France,"On 1 May 2026, around 50 people gathered in Crest (Auvergne-Rhone-Alpes). The event was part of a nationwide wave of demonstrations on the occasion of International Worker's Day called by CGT, FSU, SUD, UNEF, and Ue, to demand an increase in wages, social justice, and worldwide peace. Unions condemned the US-Israeli joint war on Iran and expressed solidarity with all people suffering from war, notably the Palestinian and Ukrainian people.",28e713f5784180e064515d23a0e2ec71eaf50ffdfaf9faddaf89e51b57ffa4cc
SRB4511,2025-03-05,2025,Serbia,"On 5 March 2025, citizens gathered in Jelasnica to express their support for student-led demonstrations demanding accountability for the collapse of a concrete canopy at the Novi Sad railway station, which resulted in the loss of 15 lives.",45bbb9cce91819b943dbf64b03c7e40739abe67de644e253f1d9a8f78dfaa809
AUT1828,2024-04-20,2024,Austria,"On 20 April 2024, 30 XR activists gathered in Linz (Oberosterreich), by blocking the street near the central station, chaining themselves together with metal pipes to protest against the planned construction of the A26 highway, simulating the anticipated traffic congestion. They aimed to draw attention to the environmental impact and financial burden of fossil fuel infrastructure projects during the ongoing climate crisis.",60663ed99528b7007190ffc735c748798dcfd8397dfe77004bf461caf29228f4
BEL3244,2024-03-13,2024,Belgium,"On 13 March 2024, an unknown number of Greenpeace activists stood in front of the courthouse in Tournai (Wallonie) as a climate lawsuit was launched against a multinational for its responsibility in the climate crisis. The action was organized with LDH and FIAN Belgium, and saw participants demand more climate action.",c06cf0605e96b1ef7e48bc67b34be25e688e8bbd8caf1e1e450f7f08d55bc1d3
ITA23716,2024-08-28,2024,Italy,"On 28 August 2024, at the call of the tenant association SUNIA, people gathered in Genova (Liguria) to protest against the eviction of a 90-year-old invalid woman. The protest aimed to halt the eviction due to the elderly woman's vulnerable situation and lack of alternative housing options.",7a5c460b3616b74bbe8043230ca69c2c467314dc93a0c24580e06ed2bdac03d5
ESP10596,2022-06-10,2022,Spain,"On 10 June 2022, hundreds of Celsa workers mobilized in Santander (Cantabria) in front of the Deutsch Bank headquarters to demand an agreement on which 30,000 jobs depend.",708ab76304fa93a73aae0abad187649aba052c10395115124eeb1cbc8d42b259
CZE1372,2024-09-30,2024,Czech Republic,"On 30 September 2024, a group of female activists gathered for a rally in front of the government seat in Prague, demanding immediate resignation of the government over various reasons stretching from poor economic performance to alleged machinations with real estate and other properties in Ukraine.",34b7a4426118437ed57946850dd02eed55274c6270ad71336cf9fbd2891bc144
DNK1813,2022-03-24,2022,Denmark,"On 24 March 2022, around 100 people held a torchlight procession in Slagelse, Sjaelland to denounce the Russian invasion of Ukraine. A city council member from the DFK party attended the event.",8b29c4a0e421033e4e6633eef78f634435013e7580b4dc2768dce080f226236a
BGR412,2019-03-01,2019,Bulgaria,"On Mar. 1, 2019: Nurses and other health workers protested in front of the state hospital in Pazardzhik demanding increase in their salaries and better work conditions.",c2aa16901435e192147682bd4552ab0918e87d611f6260c66ef559cc7213b3e4
DEU21104,2024-04-16,2024,Germany,"On 16 April 2024, under the motto 'Index promised, index broken', around 40 bus drivers staged a protest in Koblenz (Rheinland-Pfalz) in the context of a strike and a missed ultimatum from the employees in the current wage negotiations.",b6d5a460a327ef2e81ce1ad3913c720f7a60ebeec0c64a39ac68466a23d1dd68
GBR7282,2024-03-16,2024,United Kingdom,"On 16 March 2024, more than 5,000 anti-racism campaigners held a march and rally outside the Home Office in London - Westminster (England) as part of the Stop the Hate national demonstrations against the rise of racism and hatred and to support black Labour MP Diane Abbott. SUTR, trade unions, and the Jewish Socialist Group were among the organizers of the event. Labour MP John McDonnell also addressed the crowd.",16180edc92c0602023580e96e02e54abf59ea3d94956ef50fba02b4bf791b0c5
ITA19633,2023-04-15,2023,Italy,"On 15 April 2023, people gathered in Mentana square in La Spezia (La Spezia, Liguria) to protest against the high number of conscientious objectors among doctors (refusing to perform abortion) at the ASL5 healthcare facility, entailing that the right to abortion is not being guaranteed. Coordinamento donne CGIL, Non una di Meno, Conferenza Donne Democratiche PD, ARCI, Coordinamento Femminile ANPI, UDI Unione Donne Italiane, Coordinamento Pari Opportunita UIL, Raot, IV, More Europe, PRC, Action, 'Orizzonte Spezia', M5S, 'Cellula Coscioni La Spezia', 'Circolo UAAR' and 'Rete Anti Omotransfobia took part in the demonstration.",e34ecda06579bbc36ec14c321f71fa9710e7aeadce012b6393ae634b07510927
DEU27688,2026-04-24,2026,Germany,"On 24 April 2026, at 12:05 pm, between around 600 and 750 people staged a protest march from Exerzier Square to the CDU party office in Kiel (Schleswig-Holstein), demanding a rapid phase-out of fossil fuels and a shift to renewable energy. The event was part of a nationwide action day called by FFF against the German government's climate and energy policies.",6f1cfb27c4345e034dd90687e0bfbb5c32450d636dcfbf4519eadeee18cb1932
ESP21392,2025-06-17,2025,Spain,"On 17 June 2025, music students protested in Vigo (Galicia) to denounce sexual abuse in music institutions after the recent case of sexual abuse by a teacher towards female students at the Liceu Conservatory in Catalonia.",7d6550b36f2a5e3bd0ad4fc84f0abec8904fd7e83a34d670df4210b6357ceae5
ESP6232,2021-07-05,2021,Spain,"On 5 July 2021, citizens called by LGBT groups protested in Salamanca, demanding justice for the murder of a 24 years old young man who was beaten to death in A Coruna due to his sexual orientation. They protested against LGTBphobia.",de8f8485c68c3cdef285824ae9a5217e63946493017be0be62865c2eff7f329a
FRA18136,2022-07-09,2022,France,"Around 9 July 2022, people, including LFI and EELV MPs, demonstrated in the valley of Maurienne [coded to Saint-Jean-de-Maurienne] to denounce the high-speed railway connection project between Lyon and Turin.",35b0942e575fc9414c669f9f3af8d673fb7370d23e6b219cecbca631371afc92
SRB6688,2025-12-10,2025,Serbia,"On 10 December 2025, a group of people protested and blocked the traffic for about an hour in Subotica, North Backa region, in support of the prosecutor whose car was set on fire. The protesters also held a 16-minute silence in memory of the victims of the fall of the canopy at the railway station in Novi Sad. At the same time, not far from the protesters, a group of supporters of the ruling Serbian Progressive Party protested in front of the premises of the party in support of the government.",b940a75c17ad5ad909d63ad2142ebc3c525500f84f22319fba68d7ecde88fd3b
ESP25429,2026-05-14,2026,Spain,"On 14 May 2026, on the occasion of a general strike in the public education system, at 12 pm, at the call of USTEC, High school Teachers (Professors de Secundaria), CGT and Inter-Union-CSC, around 4,500 people (according to the Police) 8,000 people (according to organizers) protested in Girona (Cataluna) to demand salary reviews since 2007, improved occupational health, educational infrastructure, and the restoration of cut budgets, among other demands.",c93d4cdd75a95e01664d1c1ab83275ac446aba997138cf0ae778864ddbe1a0e8
FRA9714,2021-03-25,2021,France,"On 25 March 2021, 9 persons, including members of Action Francaise and elected politicians, entered the building of the Regional Council of Occitanie in Toulouse during a plenary session. They carried messaging reading 'Islamo-leftists' and 'Traitors to France'. The rioters engaged in violent actions against security guards, although their nature was not specified.",63a4c280c84e2dd0a787e86a362d7a966491dcb130a92b0ae5ef19e8928ba985
ESP1617,2020-08-27,2020,Spain,"On 27 August 2020, feminist collectives gathered in Gijon demanding justice for the murder of a 43 years old woman in 2018.",8937ddf32a7dc006ee075a169518f5a32a267200b0a5fc95d9501c4d43636915
DNK168,2020-05-29,2020,Denmark,"On 29 May 2020, about 100 protesters, in both kayaks and onshore, gathered on Skrillinge beach, Middelfart to demonstrate against the construction of the Baltic Pipe gas pipeline and the government's investments in fossil fuels. Extinction Rebellion was in attendance.",330b7fe0648117134e5d168e293946a25b19f4ebef2b221fffe2f12248821392
IRL67,2020-02-21,2020,Ireland,"On 21 February 2020, a group of social care and health worker members of Forsa who work for the National Council for the Blind (NCIB) staged a protest in Carlow town, Co. Carlow, about salary and labour conditions.",10450478398effcabdc60d80abb10a0d51bf693b12ceff745b8c7c2e2fc19edb
CHE640,2023-03-08,2023,Switzerland,"On 8 March 2023, between 800 (according to the police) and 2,000 (organizers) people gathered for a demonstration in Geneva on the occasion of International Women's Day, at the call of the Greve feministe collective, to demonstrate in favor of women's rights, equal pay, against sexual and sexist violence, and to oppose the patriarchy.",1babc9579c55cc05c9a9c105720f68833e36c80bff66cc550e0ec55916f70331
BEL2522,2023-05-16,2023,Belgium,"On 16 May 2023, an unknown number of students and activists staged a protest march through Gent, to demand the stepping down of Gent University's rector after the latter had announced budget cuts on sustainability policy.",8c09ff824352a9a938779ddd466ba2d2d67eb328b0bf4c4f50829a4fa35832b7
POL8810,2025-12-12,2025,Poland,"On 12 December 2025, unionized miners gathered for a rally in Katowice, demanding higher financial benefits and better working conditions.",22e7fb447506a264414cfbf72ca11449314cbbaed77b1932f06ea4d51bb815bd
ITA11155,2021-09-22,2021,Italy,"On 22 September 2021, in the morning, Focaccia Technical Institute students took to the streets in Calabrie street in the Fuorni neighborhood of Salerno (Salerno, Campania) to protest against local public transport companies and their alleged skipping of the bus stop in front of their school due to overcrowding, a situation they claimed worsened with coronavirus-induced capping on buses.",5ee1ff0049fe51890fd5c005c2bc595441113103f34024e89f0c0c329a10fd66
BGR4546,2025-07-31,2025,Bulgaria,"On 31 July 2025, residents protested in Tervel to apply public pressure against a planned wind-farm, just as the Tervel municipal council debated the project. The body agreed to seek a new environmental study and said it would refuse building permits until the residents' concerns about noise and bird migration are resolved.",3543b1b32db65a2eb8d7df42a88bf7079a100e3ce1cc0eb62971a440e8c3854c
SRB4802,2025-04-05,2025,Serbia,"On 5 April 2025, local citizens and those from surrounding villages and cities gathered in Bor, demanding accountability for the Novi Sad railway station's canopy collapse and observing 16 minutes of silence as part of the 'Serbia, Stop' campaign.",e61303b8a4cdabecd4d05a3414458245686d20550136ce00fd62add0d4def12c
GRC3002,2021-09-28,2021,Greece,"On 28 September 2021, students occupied their schools in Volos demanding increased coronavirus safety measures, more teaching and cleaning staff hirings in schools, no coronavirus tests for unvaccinated students, and they protested against the introduction of a minimum passing grade at university entrance exams among other issues. This was part of a student mobilization occupying 130 schools across the country called by the Coordinating Committee of Students.",473835d0bed95129325675e6ff19107a2d1810020ed3eb10b5727b1e88964e81
FRA31413,2024-02-28,2024,France,"On 28 February 2024, around 30 farmers drove on their tractors and stopped in multiple villages to lower the EU flag at half-mast between Trets and Rousset (Provence-Alpes-Cote d'Azur) to protest stricter environmental norms restricting the use of pesticides, foreign imports, and bureaucratic constraints imposed by the EU.",a2e8b0235241f683b1362b61aad78de0337369ec966ba80c697f377c61ce5257
SWE6703,2025-03-08,2025,Sweden,"On 8 March 2025, people demonstrated in Orebro to mark International Women's Day to show their solidarity and in support of women's rights.",076393b95f600bfdc514f41e2dff8342af7e3a3993ad17e82c17260cd73022b4
ESP17522,2024-06-20,2024,Spain,"On 20 June 2024, around 200 people from the Nalon area, called by the Platform for Public Healthcare (Plataforma por la Sanidad Publica), held a protest at the Valle del Nalon Hospital in Langreo (Asturias) against cuts on resources and medical staff envisaged at the hospital.",4708ad43a811bbcb9307c41f05f9c28181438b228f2558f7c1901db1848f0bd2
GBR726,2020-06-03,2020,United Kingdom,"On 3 June 2020, around 2000 protesters gathered at City Hall in Belfast - South to support the Black Lives Matter movement and call for justice for George Floyd.",f4d5cb470e78bc190cb09faf78128c07a39b1ce850d4f46e97c150d6a20fc393
SWE6754,2025-03-28,2025,Sweden,"On 28 March 2025, Fridays For Future activists demonstrated in Oskarshamn, Kalmar, to draw attention to environmental issues and to demand action against climate change.",9dabf8192019267c7b46c3ef5aab3c9bb285b6a14412d823e0d94ee249be3ae2
BEL4530,2025-06-19,2025,Belgium,"On 19 June 2025, representatives from the sector for people with disabilities, such as directors of sheltered workshops, day centers, adapted collective housing, and support services, gathered in front of the Parliament in Brussels - Ville de Bruxelles (Brussels) to call on politicians to take responsibility for the ongoing political impasse, highlighting that the sector's funding has stalled and essential decisions have been delayed for over a year, putting the future of services at risk, and that the lack of a functioning government prevents budget approvals and reforms, leaving hundreds of professionals unable to plan their work and thousands of people with disabilities facing uncertainty.",2f93ba1deb613cadb5be0c311b4e56324e20710902762301f2abbac34ed09951
ITA25992,2025-03-02,2025,Italy,"On 2 March 2025, almost 300 people, including PaP, PC, SGB, USB, XR, Besta Committee (Comitato Besta), COBAS, No Passante Assembly (Assemblea No Passante) and Climate Emergency Network (Rete emergenza climatica) affiliates, gathered in Bologna (Emilia-Romagna) to demonstrate against the increase in public transportation fares, accusing the mayor and region's President of implementing policies that make Bologna increasingly expensive and more oriented toward tourists rather than residents.",3b7b6a06a623d15229171d1dd9dca8c85fa4951e30497d3c5ed76e94ec31b6a0
