event_id_cnty,event_date,year,country,notes,note_hash
MLT177,2022-07-04,2022,Malta,"Around 4 July 2022 (as reported), people gathered outside Parliament in Valletta (South Eastern) at the call of Beltin Residents (Residenti Beltin) to protest against a legal notice allowing them to play music until 1am in several streets in Valletta, including some residential areas.",3be7c94090745988ad5a38af610a5c9611213681f81f779d8d97bdee8f0c494a
ITA13745,2022-02-03,2022,Italy,"On 3 February 2022, Sheraton Hotel workers gathered, with the support of FILCAMS CGIL, FISASCAT CISL and UILTUCS (UIL) union branch delegates, outside Villa Borghese in Rome - Pinciano (Roma, Lazio) to protest against the recent announcement of the dismissal of 164 of them.",4d90eb70313af2cea06375040432012a157058f289cce1a07deba93d9d887fa3
BGR1518,2020-10-04,2020,Bulgaria,"On 4 October 2020, people protested in Sofia demanding the resignation of Prime Minister Borisov and chief prosecutor Geshev over alleged corruption and links to mafia.",eda8ac71b8eed5b99205faa40f84cf45c3897df5fedcd392f1a2bb6160d12980
ITA14532,2022-03-01,2022,Italy,"On 1 March 2022, people working at the customs agency gathered in Torino to protest against the lack of personnel. CONFSAL took part in the demonstration.",45bebc9fe58f81bb677f9c998818f178d83d295bb267c563f1f96102fc1eafc0
FRA27322,2023-08-18,2023,France,"On 18 August 2023, protesters and members of Paris Animals Zoopolis rallied outside the Jardin des Plantes in Paris to call for 5 orangutans to be moved from the Menagerie to an animal sanctuary due to poor conditions. The rally was part of the World Orangutan Day.",90f395ef5f1aca19c901e8d8cf3b2dca391c5712f48b404c70cc5fc1b94fe239
NLD4155,2021-12-28,2021,Netherlands,"On 28 December 2021, about 40 police officers of the asylum seekers' center in Ter Apel protested in Ter Apel (Groningen) to denounce their high workload. The event was organized by four police unions: ANPV, ACP, NPB and Equipe.",09aae9001aea9656c09f77c9acd278c6ee0f8543758c75e7ac5c2e1b4781417c
ESP19895,2025-02-08,2025,Spain,"On 8 February 2025, at the call of the Oasis Caravanning Association (l'Associacio de Caravaning Oasis) and the Autonomous Motorhome Platform (Plataforma Autocaravanes Autonoma), around 200 vehicles took part in a protest convoy in Palma de Mallorca (Islas Baleares) against a new law banning the use of caravans as housing. The legislation, approved by the local government, imposed fines for sleeping in a motorhome. Protesters argued that the law unfairly targeted individuals who relied on caravans due to high rental prices, holding banners stating 'Parking is not camping. Regulate, don't ban.'",daef67a4501df9ad35cf68e5b14325007a67aa17c92ef189d0af2632e645e746
BIH531,2020-05-30,2020,Bosnia and Herzegovina,"On 30 May 2020, several thousand people marched through Sarajevo, Bosnia and Herzegovina, demanding the government step down after a series of corruption scandals. Leaders of several oppositional parties attended.",ed382058d6290f35bee696010f5184563f299bebfd64cfb8f06708ecf6b1f226
FRA25517,2023-04-22,2023,France,"On 22 April 2023, more than 300 people, including Angry Bikers members, gathered a parking lot in the Caer area in Normanville then reassembled with 100 more people in the city center in Evreux for a procession at the prefecture. The event was called for by the Federation of Angry Bikers to denounce the Council of State's decision to force the government to relaunch technical control requirement for motorized two and three-wheel vehicles.",de67e4c643c5e01dc3f97098bcfdcd4f8dc824c2e374184afc8905a43da19043
ESP17141,2024-05-16,2024,Spain,"On 16 May 2024, people, including parents and students, held a protest at the Los Alamos school in Murcia (Murcia) to demand the lack of air conditioning systems in the summer season.",d30130c4dce19d8dabd33f585934621f3c97bf886387319ec4f1c46d8be78845
ESP21766,2025-07-24,2025,Spain,"On 24 July 2025, at the call of the Workers' Unitary Central (Central Unitaria de Traballadores - CUT), workers of Vertisol protested outside the factory in Morana (Galicia) to demand additional workplace safety measures, following an incident in which a worker lost three fingers.",e980a7e1042272d137d67fc2e30144d4568d8532799f059269f2f58ffb1db56d
ALB61,2018-05-24,2018,Albania,"On 24 May 2018: Citizens protested in the main square in Tirana against a hydropower construction, which would disrupt the 30 kilometer natural length of the Valbona river.",4719841e34efcf895d71be3c19b4726bcaaf9c0caeee704173d603288f96d0de
ITA16260,2022-06-23,2022,Italy,"On 23 June 2022, Pro Life and Family activists demonstrated against the support given by regional authorities to the organization of a pride parade, in Perugia (Perugia, Umbria). The demonstration was also attended by members of Lega and two regional councilors.",3868959b54f193d0e1c0c34248ea138d84b54789edf682448fd6bef8a54041cd
BGR4495,2025-06-28,2025,Bulgaria,"On 28 June 2025, citizens gathered in Blagoevgrad to protest the country's entry into the Eurozone next year, demanding the preservation of the Bulgarian lev and the rejection of the euro. The protesters claimed the euro is being imposed on the Bulgarian people by the corrupt ruling elites in the GERB party and others, that average Bulgarians are against it, and that a referendum should be organized to determine the outcome of this issue.",dfb5e02a73f30a396c95dfd48221213a3126c8e2b91cce62dbde1d2366c211da
DEU321,2020-01-25,2020,Germany,"On 25 January 2020, about 1,600 far left activists demonstrated in Leipzig-Connewitz against the ban of the left website Indymedia. Rioters damaged public infrastructure during the demonstration, launched pyrotechnic and threw stones at police officers, injuring 13 policemen. Journalists were also attacked. 6 rioters were arrested.",71efeba2076057b33b245fcad3a1121dad0f0ef98099fe83a37a6bc565a5f6e3
FRA3449,2020-10-12,2020,France,"On 12 October 2020, over 100 police officers and administrative employees demonstrated in front of the police station in Pau, at the call of the SGP union. They denounced the riot against the police station of Champigny-sur-Marne days before and denounced the violence and threats that they experience.",9f0fa40c94493b28c5a207b80dfbe7764bb82598335d68c11e555cab0fb9f645
BGR1856,2021-05-28,2021,Bulgaria,"On 28 May 2021, more than 500 residents of the Samoranovo village protested in front of the Municipal building in Dupnitsa, Bulgaria, complaining about the lack of water in the settlement and calling for the resignation of the mayor.",d1399307a1cfca3a9570720c638b998a6bf8560e6d207d77ff2b92e02b8bcfbe
DEU7293,2021-06-19,2021,Germany,"On 19 June 2021, people staged a vigil in Lindau (Bodensee) to protest against anti-Semitism.",75fe796d7c64233db99f5879b352d3642c8c85e3e0b64b93a20e0091995cd754
CHE177,2021-02-19,2021,Switzerland,"On 19 February 2021, around 500 people protested in Basel to pay tribute to the victims of a mass shooting in Hanau that happened on 19 February 2020 and take a stand against right-wing terror. They gathered not to forget nor forgive far-right extremism.",71dccb932f1ae0797193434179d18ba7159903593f893de0062b2d9420d4c0e1
GBR1908,2020-09-26,2020,United Kingdom,"On 26 September 2020, at least 25 members of the Somme Memorial Flute Band paraded through Bangor. The parade was marked 'sensitive' by the Parades Commission but no conditions were imposed.",53007cab160ffd28c0911d91a9ecbd60acc5122051ee01c4ffee1512259c6185
DEU74,2020-01-10,2020,Germany,"On 10 January 2020, FFF activists and students protested in Stuttgart against Siemen's plan to invest in a coal mine project in Australia.",5c196a0e36a1e601cbd2c0048bcbaea4039c7196d6bb5b9ecb1729d34a78eef9
ITA14298,2022-02-24,2022,Italy,"On 24 February 2022, striking haulers occupied the Sant'Onofrio motorway exit in Sant'Onofrio (Vibo Valentia, Calabria) to protest against the increase in oil and gas prices.",d6959363b02d1913a429a3a69535e75e1d9348288e680d4ca50c6cf73fc1cafa
ITA208,2020-01-19,2020,Italy,"Around 19 January 2020 (from 19 - 20 January), Russoli high school in Cascina was occupied by the students to protest against the poor conditions of school buildings.",7729be3ab7a3e174b4d8f7d53db237724cd6cdc8efbb9d11b771bbd584776253
ESP10206,2022-04-28,2022,Spain,"On 28 April 2022, citizens of Puigcerda and members of the CDR gathered in Puigcerda (Girona) to protest against the organization of the 2030 Olympic Games.",a0719324b66015d92568fdaf52d6f49a43421128d790bcd55e87845fdc40c361
BGR357,2018-12-02,2018,Bulgaria,"On Dec. 2, 2018: Citizens from Troyan blocked the road towards Oreshak protesting against the high fuel prices and low living standard.",0a3955643e62b7e090299a56066fea00246b6440b08eab4b5c5fe9c2bbb8cae7
POL2521,2021-05-10,2021,Poland,"On 10 May 2021, activists gathered for a demonstration in Krakow near a local zoo, protesting against keeping animal in captivity.",0465ebd0720e41fb5902038b2b3e8c3cf3d78de06017f9e485c4ac7a097fb61b
GBR3658,2021-10-03,2021,United Kingdom,"On 3 October 2021, anti-fascists took part in a rally on Cable Street in Wapping to mark the anniversary of the Battle of Cable Street when anti-fascists clashed with police over a scheduled march organized by British Union of fascists led by Oswald Mosely. Labour MP Jeremy Corbyn as well as representatives of the RMT Union and Unison were present.",103599715ff05631c630703a132d2d66cbf0949730b1a563fbefebe7c3988076
POL4725,2022-07-18,2022,Poland,"On 18 July 2022, KOD activists gathered for a rally in Zielona Gora, protesting against alleged politicization of courts in Poland.",17ab845a53d3eee8918110012a36b61fb54c656777477c3f3cf7f56272b46de1
ESP5952,2021-06-11,2021,Spain,"On 11 June 2021, students and family members of Santa Maria de Gracia protested in Murcia, demanding a new electrical system in the building. The UGT trade union was involved in the protest.",71ed99fdd8aa0f3b5e6b04675bb9f611b67dfcd68d174007cd0b2c0908b8fbdb
DEU10017,2022-01-02,2022,Germany,"On 2 January 2022, about 500 people demonstrated in the Vohwinkle section of Wuppertal to denounce a decision by the Higher Administrative Court in Munster according to which around 1,500 trees in the Osterholz forest of Vohwinkle-Wuppertal could be felled.",6763f7ca7bfcf71d2771d1b31617f2b9d30a42e9bc389ac2ad73155c0b6cbbdd
POL3441,2021-10-27,2021,Poland,"On 27 October 2021, activists affiliated with the Women's Strike movement gathered for a rally in Czestochowa, demanding higher solidarity with refugees stranded at the border with Belarus.",5950401c17aebee65e742d014fc21825b5b940b3ecf02ca16c7ce2c639584eb2
ROU2908,2025-01-10,2025,Romania,"On 10 January 2025, around 200 penitentiary policemen and officers from the County Police Inspectorate Bacau protested in front of the Bacau Penitentiary and the County Police Inspectorate Bacau in Bacau, against salary reductions caused by the 'little train' ordinance, which resulted in monthly losses of 1,400-2,000 lei. Some of the prison officers refused to go on shift for an hour and a half.",eeaf04197184699f014350a518ece88899462eeac690e2a89afce18a90724f11
POL3727,2021-12-19,2021,Poland,"On 19 December 2021, activists gathered for a rally in Olsztyn, protesting against a new law on media ownership, which they perceive as a harmful pressure of the government against independent media.",e31a3843de92eca13873de8713fae5562fe1c571ed03190aed971fa070405623
ITA23595,2024-07-31,2024,Italy,"On 31 July 2024, at the call of CGIL, FP CGIL, SILP CGIL and SILF CGIL, workers in the security sector demonstrated in Bari (Puglia) against the lack of staff and the salaries, which are considered inadequate. A delegation of protesters met with the mayor (PD) and the prefect. This event is part of a national demonstration in support of the renewal of the contract for military and law enforcement officers, including police, prison police, Carabinieri and Guardia di Finanza.",4dea33d377a122f6ae4746ca3d23c63ce3fbec1730f0d56db3d488ca5a752cc9
FRA39062,2025-03-29,2025,France,"On 29 March 2025, more than 1,000 people, including residents of Talence and Pessac, demonstrated outside the Bordeaux Airport in Merignac (Gironde) (Nouvelle-Aquitaine) to demand the closure of the second runway at the airport, citing heavy noise pollution.",7dbb2f300ccdb6e0ed23c2815b328dddae6d4e2a64fdd3688ff08a4bb1eee6df
ROU2294,2023-08-25,2023,Romania,"On 25 August 2023, employees of the finance departments protested in Iasi over announced wage cuts.",0109ec23ab8df390f053ca09aaca6f80bf2cfb3d3972438c134ba7d0a90c66a0
FIN487,2021-11-19,2021,Finland,"On 19 November 2021, Extinction Rebellion's Forest group protested outside the office of Metsahallitus (a state-owned forest enterprise) in Oulu, demanding for improved forestry policy and practices.",eb9b8abe5d4c3a83fd8c6ec39186578276ccccf3d11186c6b4439553695824ce
ALB604,2019-12-21,2019,Albania,"On 21 December 2019, Albanians gathered outside the Prime Minister's Office in Tirana to protest the third meeting of 'Mini Schengen' initiative between Balkan leaders, and in particular Serbia's president Alexandar Vucic's presence in Tirana. They denounced Vucic's denial of massacres committed by the Serbian regime of Slobodan Milosevic, and the fact that Vucic was minister of Information when massacres took place.",2edd9ed550aa15976f8396e46ed2bd74cc65753c1c254b56dd55fc9ff3e870b3
FRA44384,2026-01-10,2026,France,"On 10 January 2026, at 2pm, around 60 people protested outside the Prefecture in Angers (Pays de la Loire) to show solidarity with the Venezuelan people and condemn US foreign aggression. The event was part of a wider mobilization opposing US military intervention in Venezuela, which resulted in the abduction of President Nicolas Maduro and his wife on 3 January 2026, and aimed to demonstrate solidarity with the civilian population.",260ca3c46fd5580e5f8f28b11e7d3b643eee53b49a29a1b537a4b0ceff270f14
DEU1793,2020-05-23,2020,Germany,"On 23 May 2020, around 50 people protested in Neubrandenburg under the motto 'No space for right-wing ideology and conspiracy theories'. The protest was organised by the SPD.",078dabe48cd646a1efe7cea3df5c517f0a13eea94f40183df0716de24c18b73d
ESP1774,2020-09-16,2020,Spain,"On 16 September 2020, members of Police Salary Justice (JUSAPOL) gathered in front of the Congress of Deputies in Madrid - Centro (Madrid) to protest over the lack of a Suicide Prevention Protocol within the State's security forces. Protesters also complained about the 'deepest condolences' expressed by the President of the Government because of the death of a former member of Basque Homeland and Liberty (ETA) in prison after he committed suicide.",4e669e48fa0f3bd3e06704dc470bacd82419f6be883b492d4bb23393cb784554
MDA1056,2022-02-18,2022,Moldova,"On 18 February 2022, members and supporters of the SOR party protested in Soroca, against the increased gas prices, condemning the current PAS government.",9c6a43f99e1bb932e4881bd7c66161dfd7016d5d5775b2174e5b78097981d264
BGR2417,2022-06-02,2022,Bulgaria,"On 2 June 2022, transport workers protested in Sofia in front of the Ministry of Transport, a continuing of massive national protests held in May. They demand that their salaries go up in line with increased gas prices and that plans to expand the toll system be suspended.",b780e0eb8c814120f2e9dce554c4cc2db66b69299411174fc39f71598a968765
FIN501,2021-11-19,2021,Finland,"On 19 November 2021, a Fridays for Future climate strike gathered by the Parliament in Helsinki, demanding climate action.",27d161863a151fdb83400b7e6e7d43e3909c9088e0f61aedb12846c7145fa56f
NLD2632,2023-09-17,2023,Netherlands,"On 17 September 2023, an unknown number of activists and sympathizers of Extinction Rebellion staged a protest action in Den Haag (Zuid-Holland), blocking traffic on the Utrechtsebaan A12 highway, to call on the government to stop funding fossil fuel companies and projects. Police forces responded with a water cannon and arrested up to 400 people.",e7ff4e23355b919ebe91ae5583a96e554093a09166c90a72e474689cd8b96447
ITA17175,2022-10-04,2022,Italy,"On 4 October 2022, on the occasion of the visit of managers of the company to the premises in Bagnoli della Rosandra (Trieste, Friuli-Venezia Giulia), Wartsila workers staged a demonstration to protest against the decision of the company to close that branch. CGIL, CISL and UIL took part in the demonstration.",da4fbf44c5bdd5e0a7c8ac3e675434309d382fd0483923198bdf873b51f6856c
DEU525,2020-02-06,2020,Germany,"On 6 February 2020, about 400 people, including students, women and Grannies against the Right, protested in Erfurt following the election of a FDP candidate as the Minister-President of Thuringia. Protesters accused the Landtag of election fraud.",7d0d63dc9fe52ca37d188a7fd15f312eba9d27b94c2bf7849cbb1d160f3ad9d6
FRA10037,2021-06-26,2021,France,"On 26 June 2021, around 40 members of the yellow vests movement demonstrated at the Sdis roundabout in Saint-Avit. They called for social and fiscal justice.",2bca99c98dc1ee4f5f8cfd88eac24fd8c7085df8655a552f312205dbebc14683
ESP3360,2020-12-22,2020,Spain,"On 22 December 2020, members of the Workers Commissions trade union gathered in Sevilla, demanding to hire public sector staffing for the new Military Hospital. Protesters fear that the services would be outsourced.",d62eef23dcd266243d8013dca7325a870732e5a7833e08141f37093c83387bf3
FRA34167,2024-06-12,2024,France,"On 12 June 2024, around 100 people gathered in Tours (Centre-Val de Loire) to demonstrate against far-right ideology and in support of the new Popular Front, the union between left-wing parties for the forthcoming legislative elections. The gathering took place after the National Rally (RN) came first in the European elections in France and President Emmanuel Macron announced the dissolution of the National Assembly on 9 June, raising fears of a government led by the far-right party.",67834eb8a1de20ae34a851ea11864786a563e4413ad9e54007a82bc520e44475
ESP23164,2025-11-16,2025,Spain,"On 16 November 2025, CGT union members and port workers demonstrated in Vigo (Galicia) to demand compliance with the metalworkers' collective bargaining agreement. Up to six police vehicles and several officers charged against three union members, injuring one of them, who then required medical attention. One demonstrator kicked an officer in the chest, requiring him to be taken to the hospital.",83796cbefac77989d56789d327201db95a8de693c8f667ff26eda76861cc77bd
AUT43,2020-02-02,2020,Austria,"On 2 February 2020, about 70 people, including suspected Iraqi refugees, protested in Vienna - Inner City (Wien), at Stock-im-Eisen-Platz, for peace in Iraq and in solidarity with the Iraqi liberation movement.",16f015f72e0d3fd40cf2a0e20b764a4cd7a1b2a2991bd9138226404cf2d736b2
ESP5862,2021-06-06,2021,Spain,"On 6 June 2021, local residents of the Mar de Tambo housing state protested in Poio against eight houses' demolition order.",633d619a1e3537dea6824eae9e9762d5c30767c916a409f1a95093c7ad848d19
BEL597,2020-09-25,2020,Belgium,"On 25 September 2020, a dozen activists of Vlaams Belang staged a protest action at the Antwerpse Ring highway in Berchem against the imminent formation of a federal government without Flemish majority in the Federal Parliament, by hanging a banner from a bridge asking bypassers to sound the horn.",fff58b6c18fc8cb02469a0451429bc200a116ce1602389a7fbb67c69abad6d5f
FRA42259,2025-09-23,2025,France,"On 23 September 2025, around 100 people, including CGT leader Sophie Binet, gathered in front of the Valeo site in Limoges (Nouvelle-Aquitaine) to protest against a planned social plan cutting 83 jobs. Workers staged a walkout and displayed banners denouncing the layoffs, arguing that they would eliminate more than a third of the site's workforce. Binet criticized Valeo for relocating production to Turkey with publicly subsidized machinery.",6fb651195b6237f5f2c5826ab3232f233e76ee91eef1b2eebc7680ccde219f4e
FRA46722,2026-05-29,2026,France,"On 29 May 2026, striking employees working at the German Rochling factory picketed outside the factory in Decines-Charpieu (Auvergne-Rhone-Alpes) to protest against the factory's closure on 30 June 2026, causing the redundancy of 41 employees. Protesters started their strike on 11 May 2026 for the same motive.",d5aec718f736fc115168a8cdacbc55987a45c054b689ada5d37da8fa351870ab
MKD1410,2025-09-23,2025,North Macedonia,"On 23 September 2025, residents of the Aerodrom neighborhood of Skopje protested over the persistent stench and pollution from the Vardarishte landfill. The protesters urged Skopje's municipal leaders to unite behind a solution, accelerate cleanup and stop further dumping after a fire worsened air quality. Protesters have been taking place on consecutive days for weeks.",68ea17f465664378f5b60b2830bf6964c737efd783bf01011257a78dadb01bbb
ESP18308,2024-10-11,2024,Spain,"On 11 October 2024, 100 students, at the nationwide call of SE, held a protest in Albacete (Castilla La Mancha) to denounce the lack of transparency of the newly implemented college entrance exam and demand more information about the examination model. Students blocked one side of the road. The protest was followed by a strike.",93fe14ef692187350f02b4032c519856dd94660f8daf39196e17eadbafa45c9b
ESP289,2020-02-17,2020,Spain,"On 17 February 2020, more than 1,000 workers protested in Villablino to demand a fair transition after the closure of the coal mines.",993ce08a3cd81197e8db32394a11d039046147acd6669decbb3d7a86d3a2491a
FRA26679,2023-06-28,2023,France,"On 28 June 2023, overnight, rioters clashed with police forces and vandalized and set fire to street furniture in Hem. The event was part of a national wave of riots and demonstrations denouncing police violence and demanding justice in the wake of the shooting and subsequent death of 17-year-old Nahel M. by a police officer in Nanterre on 27 June 2023.",d661d4813189129d1baca143be2ec0e8d2ec1a8e5e83cea61577f9cff1a2dcd4
GBR8717,2025-07-08,2025,United Kingdom,"On 8 July 2025, hundreds of protesters marched on the Royal Courts of Justice in London - Westminster (England) to oppose the All England Club's GBP200 million expansion plan for the Wimbledon tennis grounds. The demonstration coincided with the opening of a two-day High Court hearing where residents and campaigners challenged the legality of planning permission granted for the development.",fcddbe5798e1f08e8c88d9a1a014fcc48bb0c358d4945befcf2f9c30fcfd00f2
ITA15719,2022-05-01,2022,Italy,"On 1 May 2022, people gathered in Assisi (Perugia, Umbria) at the call of CGIL, CISL, and UIL on the occasion of Labor Day to call for peace and social justice.",a5922a5a0dfaa1dc694293ffea25b16c01827f2cb1d1389d866f3df043e3f24c
SRB6088,2025-09-13,2025,Serbia,"On 13 September 2025, SNS supporters, along with local officials and directors of state-owned enterprises, gathered in Cacak to express support for the government and oppose student-led protests and blockades. Citizens and students gathered to counter-protest. Tensions escalated with two groups throwing water and eggs at each other.",5980a9dee94b9cf8fbb03ca373129b3aed43347e72bc3961f79f376e2e6d4b21
FRA16086,2022-03-14,2022,France,"On 14 March 2022, students blocked the access to the high school of Sartene. They denounced French State's responsibility in the attempted murder against a Corsican militant by a Jihadi prisoner at the prison of Arles and called for the liberation of all Corsican nationalist militants.",259ebc98e7c552ec505c0e34b019c4510abee01193bb0fc25dd1d5dc0868dc95
DEU15065,2023-02-25,2023,Germany,"On 25 February 2023, at the call of the 'Loveable and Life worthy Ruthen' group, around 100 people demonstrated in front of the building on Thiestrasse in Rethen in Laatzen to call for the preservation of the Dismer barn.",42dd46bc9a148db2b122c5f8c5b236ff46d8d8fcd940526b194b26fa6f150db8
FRA29408,2023-12-09,2023,France,"On 9 December 2023, at the call of the local mayor (political affiliation not specified), around 150 people gathered in Commentry (Auvergne-Rhone-Alpes) against hatred and to advocate fraternity, following the discovery of anti-Semitic, racist and homophobic tags in a local secondary school.",7c79ebbb0c5fb46103cac6cac0cc5254b52094894c6ee26957ed81c5bb5d1988
ESP8292,2022-01-21,2022,Spain,"On 21 January 2022, around 70 vehicles marched from Espiel (Cordoba) until Azuaga (Badajoz), demanding the construction of a highway connecting Badajoz with Cordoba and Granada.",0856161aa9afc47180b3afdb0827dee1ebf9caf2d53cd0a467ed350c599c54f4
HRV36,2018-03-17,2018,Croatia,"On 17 March 2018, 2018 in Osijek, Croatia, citizens protested over cats being poisoned by unknown perpetrators in the city.",2c54f6c0ccbecab86176f3ebe3ce47d4450777e933b8009d26dc9c5d59c26776
NLD3267,2024-08-17,2024,Netherlands,"On 17 August 2024, an unknown number of police officers protested before a union meeting in Enschede (Overijssel) to demand that their jobs be considered as 'heavy' so that they could benefit from the country's Early Retirement Scheme (RVU).",5ffc3a9610b9486f5c5ed3b5d5eb857eb2c941e947c90672d206a6ca459d1ce6
ESP14022,2023-07-17,2023,Spain,"On 17 July 2023, hairdressers and beauty workers held a protest in Bilbao (Bizkaia, Pais Vasco) to demand the restitution of reduced VAT to hairdressers, beauty salons and barbershops.",9043310e28c0872d219fece66950ba2daf04cacb258bb8ec8c22069c202c1cc8
FRA17914,2022-06-27,2022,France,"On 27 June 2022, truck drivers carried out a road blockade in Miramas at the call of the CGT and CFDT unions. They denounced their salary that does not reflect repeated inflations.",fe298155b36e9b7592db37bf20a9e0865ace49be4736c6222aa708b605de5d63
BEL427,2020-06-25,2020,Belgium,"On 25 June 2020, several workers form the non-profit sector staged a protest at l'Enjambee in Namur to demand more support from regional authorities.",85228e61d0658a2f2f504e125dc14809e2ee07c8a1a4270927c6349b4e3f87d0
CYP525,2020-10-11,2020,Cyprus,"On 11 October 2020, tens of Turkish Cypriots rallied in Northern Cyprus at the Deryneia crossing point holding Turkish flags as a response to the Greek Cypriot riots on the other side of the crossing point. There was strong police and military presence.",6a64c1224a0707fb1104e13d29c1b66e4e6878f240d97659235a31af03fff2ac
MDA784,2021-01-11,2021,Moldova,"On 11 January 2021, locals protested in Goianul Nou against the construction of a car service center in the middle of the village.",b8b93a9729f21df3eb289987120e6a0721f8b83b86577e23a0447b46092f3b4e
FRA19325,2022-10-12,2022,France,"On 12 October 2022, around 100 students' parents gathered in front of the police station in Nanterre, calling for the release of 14 students arrested after recent clashes with the police in front of the Joliot-Curie High School.",f1327bc7568c05287dc9e657adc78ea2ff84b5eb4968627ddac8efe19d78e9a7
ROU882,2019-01-30,2019,Romania,"On 30 January 2019, approximately 30 people protested outside the PSD regional office in Sibiu, condemning the government's attacks against the judiciary and the anti-corruption institutions.",cd21bbeb24250ac41d9acb162e2a7b01bc361e8f6c380d8933d3396b64882d53
SVK452,2022-10-08,2022,Slovakia,"On 8 October 2022, several thousand activists, including representatives of labor unions, gathered for a rally in Bratislava, protesting against high prices and inflation.",4977db37e70ce6da63d1fce0f4a7289690664f45230b962bc1d7759c8ad3b2d5
FRA40469,2025-06-12,2025,France,"On 12 June 2025, around 50 people, including SNES-FSU affiliates, gathered in Dax (Nouvelle-Aquitaine) to pay tribute to a 31-year-old school supervisor who was fatally stabbed by a student in Nogent on 10 June 2025, denouncing school insecurity.",23139188e1fe2a2b821e0776525da01180115398f3b86123933460809b6b4680
FRA34660,2024-07-04,2024,France,"On 4 July 2024, about 50 protesters and members of the CGT and FSU-SNU rallied at Jeanne-Hachette Square in Beauvais (Hauts-de-France) to demonstrate. The event was part of a nationwide wave of demonstrations against far-right ideology and in support of an open society, and took place after the National Rally (RN) came first in the European elections in France and President Emmanuel Macron announced the dissolution of the National Assembly on 9 June 2024, prompting snap legislative elections and raising fears of a government led by the far-right party.",df07c6fa14c551d70d0b990bad4b1c51ff05166586064ac480a0870501c5b53f
MNE971,2022-04-18,2022,Montenegro,"On 18 April 2022, former Montenegro Airlines workers protested in front of the Ministry of Capital Investments in Podgorica. The workers demanded that the government link their service length and payment of their remaining salaries.",8f3eaaa5a28661d5335a2ef504622a2e513e8316c0173812643bef77cec4b748
ESP22912,2025-10-28,2025,Spain,"On 28 October 2025, at the nationwide call of SE, around 300 students protested in Caceres (Extremadura) to demand that the central government implement measures to combat bullying in schools, after a minor who was harassed by schoolmates died by suicide in Sevilla. Protesters called for stronger accountability and protection measures in schools.",8effb139b0699980b6d8a6ecef35e414fb491ddcd9fb744e39d50168965516d9
IRL1927,2026-04-11,2026,Ireland,"On 11 April 2026, police and military forces intervened to remove a blockade on O'Connell Street in Dublin (Dublin), which had been ongoing since 7 April by protesters affiliated with The People of Ireland Against Fuel Prices movement, an ongoing series of nationwide demonstrations across Ireland, which began on 6 April 2026 in response to sharply rising fuel prices and broader cost-of-living pressures. Vehicles were escorted away from the street.",aa6ce151a828906fad68e4621a5787a88cf89e2fceb93f77a293b18e5499e961
ITA15744,2022-05-06,2022,Italy,"On 6 May 2022, in the morning, FSP police union delegates, as well as Fervicredo - 'Wounded and Victims of Crime and Duty' ('Feriti e Vittime della criminalita e del Dovere'), gathered outside the Tribunal of Trieste (Trieste, Friuli-Venezia Giulia) to express solidarity with the relatives of the victims and demand justice for the death of two police officers at the hands of a Dominican man on 4 October 2019 at the police headquarters of Trieste.",97090787217d81e1d58138885464ab34c1fc6e44fd14199c980deda11b21ecdd
SRB5748,2025-08-23,2025,Serbia,"On 23 August 2025, SNS supporters gathered in Loznica to express support for the government and oppose student-led protests and blockades.",8a8c96d82c67686dc064aa6c5def151a02f7dc8eda324cd35546e5e0ddc81c27
DEU21671,2024-05-31,2024,Germany,"On 31 May 2024, at the call of FFF, around 70 people, including 'Grannies for Future' (Omas for Future), students, and members of the 'Alliance for democracy and tolerance' (Bundnis fur Demokratie und Toleranz), participated in a protest in Biberach (Baden-Wurttemberg) for climate protection and democracy, and to draw attention to the importance of the EU in tackling the climate crisis. The protest was organized as part of FFF's international climate strike to call for an EU-wide phase-out of coal, oil and gas by 2035, and a doubling of investments in renewable energies and climate-neutral industries.",c16ee7dcb60d1d0881318b605cf44725280071f373472d098d0daa31faf4847e
ITA14638,2022-02-26,2022,Italy,"On 26 February 2022, hundreds of people, among them students and journalists, gathered in Pia Square in Anzio (Roma, Lazio) to protest against organized crime ('Ndrangheta) following the Tritone investigation.",fd22b1d3bc981576dfff4762c285709074853ae0b1112150b6ff59c2286a109a
FRA43376,2025-11-24,2025,France,"On 24 November 2025, around 60 Gerstube employees and the Mayor Barbara Neto (UDR) gathered in front of the town hall in Vic-Fezensac (Occitanie) to protest against inadequate severance terms, the lack of real support after the factory's destruction by fire, and what they see as the company's unwillingness to provide dignified conditions for their impending layoffs.",556dbbc0e4c3db6b50a3f0efc2a4331901ac93d23d27d5936c429aed46a8ab6b
EST409,2025-08-12,2025,Estonia,"On 12 August 2025, activists again gathered in front of a local pig farm near Karstna, protesting against the planned mass slaughter of pigs due to an infection, claiming the healthy animals should be preserved. An ERK politician also joined them.",e71b52d1a6ae48958fd45224f4ef56155ebdd5bc669bfc8bf18fc625cca84ebf
